Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
RUMHYD_00310	COG_number	COG0656	Aldo/keto reductase, related to diketogulonate reductase	RUMHYD_RS01375
RUMHYD_03123	COG_number	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	RUMHYD_RS13890
RUMHYD_01332	COG_number	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	RUMHYD_RS05930
RUMHYD_02193	COG_number	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	RUMHYD_RS09735
RUMHYD_02704	COG_number	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	RUMHYD_RS12010
RUMHYD_03367	COG_number	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	RUMHYD_RS14975
RUMHYD_00879	COG_number	COG0665	Glycine/D-amino acid oxidase (deaminating)	RUMHYD_RS03920
RUMHYD_02014	COG_number	COG0665	Glycine/D-amino acid oxidase (deaminating)	RUMHYD_RS08980
RUMHYD_02348	COG_number	COG0665	Glycine/D-amino acid oxidase (deaminating)	RUMHYD_RS10440
RUMHYD_02654	COG_number	COG0665	Glycine/D-amino acid oxidase (deaminating)	RUMHYD_RS11795
RUMHYD_00728	COG_number	COG0668	Small-conductance mechanosensitive channel	RUMHYD_RS03245
RUMHYD_00491	COG_number	COG0669	Phosphopantetheine adenylyltransferase	RUMHYD_RS02205
RUMHYD_01352	COG_number	COG0673	Predicted dehydrogenase	RUMHYD_RS06020
RUMHYD_01689	COG_number	COG0673	Predicted dehydrogenase	RUMHYD_RS07515
RUMHYD_03512	COG_number	COG0673	Predicted dehydrogenase	RUMHYD_RS15615
RUMHYD_00551	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS02475
RUMHYD_00790	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS03540
RUMHYD_01170	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS05245
RUMHYD_02304	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS10225
RUMHYD_03064	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS13645
RUMHYD_03249	COG_number	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	RUMHYD_RS14440
RUMHYD_01939	COG_number	COG0675	Transposase	RUMHYD_RS08630
RUMHYD_00078	COG_number	COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	RUMHYD_RS00330
RUMHYD_02932	COG_number	COG0679	Predicted permease	RUMHYD_RS13055
RUMHYD_03463	COG_number	COG0679	Predicted permease	RUMHYD_RS15410
RUMHYD_00296	COG_number	COG0681	Signal peptidase I	RUMHYD_RS01315
RUMHYD_02356	COG_number	COG0682	Prolipoprotein diacylglyceryltransferase	RUMHYD_RS10475
RUMHYD_02584	COG_number	COG0682	Prolipoprotein diacylglyceryltransferase	NA
RUMHYD_01804	COG_number	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	RUMHYD_RS08030
RUMHYD_02015	COG_number	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	RUMHYD_RS08985
RUMHYD_02124	COG_number	COG0684	Regulator of RNase E activity RraA	RUMHYD_RS09435
RUMHYD_02700	COG_number	COG0684	Regulator of RNase E activity RraA	RUMHYD_RS11990
RUMHYD_01189	COG_number	COG0685	5,10-methylenetetrahydrofolate reductase	RUMHYD_RS05330
RUMHYD_03647	COG_number	COG0686	Alanine dehydrogenase	RUMHYD_RS16155
RUMHYD_00719	COG_number	COG0687	Spermidine/putrescine-binding periplasmic protein	RUMHYD_RS03200
RUMHYD_01640	COG_number	COG0687	Spermidine/putrescine-binding periplasmic protein	RUMHYD_RS07295
RUMHYD_03112	COG_number	COG0691	tmRNA-binding protein	RUMHYD_RS13850
RUMHYD_00741	COG_number	COG0692	Uracil DNA glycosylase	RUMHYD_RS03305
RUMHYD_01255	COG_number	COG0693	Putative intracellular protease/amidase	RUMHYD_RS05610
RUMHYD_01728	COG_number	COG0696	Phosphoglycerate mutase (BPG-independent, AlkP superfamily)	RUMHYD_RS07680
RUMHYD_02989	COG_number	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	RUMHYD_RS13310
RUMHYD_03259	COG_number	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	RUMHYD_RS14485
RUMHYD_02042	COG_number	COG0698	Ribose 5-phosphate isomerase RpiB	RUMHYD_RS09085
RUMHYD_03684	COG_number	COG0700	Spore maturation protein SpmB (function unknown)	RUMHYD_RS16320
RUMHYD_03863	COG_number	COG0700	Spore maturation protein SpmB (function unknown)	RUMHYD_RS17100
RUMHYD_00864	COG_number	COG0703	Shikimate kinase	RUMHYD_RS03855
RUMHYD_03796	COG_number	COG0703	Shikimate kinase	RUMHYD_RS16825
RUMHYD_03652	COG_number	COG0704	Phosphate uptake regulator	RUMHYD_RS16180
RUMHYD_01077	COG_number	COG0705	Membrane associated serine protease, rhomboid family	RUMHYD_RS04825
RUMHYD_01081	COG_number	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	RUMHYD_RS04845
RUMHYD_00135	COG_number	COG0708	Exonuclease III	RUMHYD_RS00595
RUMHYD_03027	COG_number	COG0710	3-dehydroquinate dehydratase	RUMHYD_RS13480
RUMHYD_01031	COG_number	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	RUMHYD_RS04620
RUMHYD_01032	COG_number	COG0712	FoF1-type ATP synthase, delta subunit	RUMHYD_RS04625
RUMHYD_00820	COG_number	COG0714	MoxR-like ATPase	RUMHYD_RS03650
RUMHYD_01041	COG_number	COG0714	MoxR-like ATPase	RUMHYD_RS04665
RUMHYD_02814	COG_number	COG0714	MoxR-like ATPase	RUMHYD_RS12525
RUMHYD_03872	COG_number	COG0714	MoxR-like ATPase	RUMHYD_RS17140
RUMHYD_01248	COG_number	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	RUMHYD_RS05580
RUMHYD_03219	COG_number	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	RUMHYD_RS14295
RUMHYD_03772	COG_number	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	RUMHYD_RS16720
RUMHYD_01091	COG_number	COG0716	Flavodoxin	RUMHYD_RS04890
RUMHYD_01723	COG_number	COG0716	Flavodoxin	RUMHYD_RS07655
RUMHYD_03582	COG_number	COG0718	Conserved DNA-binding protein YbaB (function unknown)	RUMHYD_RS15885
RUMHYD_02105	COG_number	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	RUMHYD_RS09350
RUMHYD_00386	COG_number	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	RUMHYD_RS01700
RUMHYD_00870	COG_number	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	RUMHYD_RS03880
RUMHYD_02605	COG_number	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	RUMHYD_RS11580
RUMHYD_03209	COG_number	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	RUMHYD_RS14250
RUMHYD_03845	COG_number	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	RUMHYD_RS17025
RUMHYD_02086	COG_number	COG0730	Uncharacterized membrane protein YfcA	RUMHYD_RS09270
RUMHYD_02151	COG_number	COG0730	Uncharacterized membrane protein YfcA	RUMHYD_RS09570
RUMHYD_03233	COG_number	COG0730	Uncharacterized membrane protein YfcA	RUMHYD_RS14365
RUMHYD_01412	COG_number	COG0732	Restriction endonuclease S subunit	RUMHYD_RS06285
RUMHYD_00472	COG_number	COG0733	Na+-dependent transporter, SNF family	RUMHYD_RS02115
RUMHYD_03819	COG_number	COG0735	Fe2+ or Zn2+ uptake regulation protein	RUMHYD_RS16920
RUMHYD_02022	COG_number	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	RUMHYD_RS17605
RUMHYD_00438	COG_number	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	RUMHYD_RS01955
RUMHYD_00945	COG_number	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	RUMHYD_RS04235
RUMHYD_00356	COG_number	COG0740	ATP-dependent protease ClpP, protease subunit	RUMHYD_RS01580
RUMHYD_01257	COG_number	COG0740	ATP-dependent protease ClpP, protease subunit	RUMHYD_RS05620
RUMHYD_01470	COG_number	COG0740	ATP-dependent protease ClpP, protease subunit	RUMHYD_RS06545
RUMHYD_00492	COG_number	COG0742	16S rRNA G966 N2-methylase RsmD	RUMHYD_RS02210
RUMHYD_03081	COG_number	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	RUMHYD_RS13725
RUMHYD_00075	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS00315
RUMHYD_00514	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS02310
RUMHYD_00746	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS03325
RUMHYD_00778	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	NA
RUMHYD_01196	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS05360
RUMHYD_01309	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS05840
RUMHYD_01338	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS05955
RUMHYD_01392	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS06195
RUMHYD_01625	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS07240
RUMHYD_01836	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS08170
RUMHYD_01839	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS08190
RUMHYD_02076	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS09220
RUMHYD_02098	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS09320
RUMHYD_02165	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS09625
RUMHYD_02222	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS09870
RUMHYD_02270	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS10090
RUMHYD_02510	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS11165
RUMHYD_02676	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS11880
RUMHYD_03164	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS14075
RUMHYD_03241	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS14405
RUMHYD_03269	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS14540
RUMHYD_03399	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS15110
RUMHYD_03406	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS15140
RUMHYD_03432	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS15255
RUMHYD_03527	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS15675
RUMHYD_03698	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS16385
RUMHYD_03700	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS16395
RUMHYD_03800	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	RUMHYD_RS16845
RUMHYD_03885	COG_number	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	NA
RUMHYD_00462	COG_number	COG0747	ABC-type transport system, periplasmic component	RUMHYD_RS02065
RUMHYD_00638	COG_number	COG0747	ABC-type transport system, periplasmic component	RUMHYD_RS02845
RUMHYD_00647	COG_number	COG0747	ABC-type transport system, periplasmic component	RUMHYD_RS02890
RUMHYD_02291	COG_number	COG0747	ABC-type transport system, periplasmic component	RUMHYD_RS10175
RUMHYD_00233	COG_number	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	RUMHYD_RS01030
RUMHYD_01449	COG_number	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	RUMHYD_RS06445
RUMHYD_03082	COG_number	COG0750	Membrane-associated protease RseP, regulator of RpoE activity	RUMHYD_RS13730
RUMHYD_00929	COG_number	COG0756	dUTPase	RUMHYD_RS04170
RUMHYD_02967	COG_number	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	RUMHYD_RS13205
RUMHYD_03780	COG_number	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	RUMHYD_RS16755
RUMHYD_01861	COG_number	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	RUMHYD_RS08305
RUMHYD_01607	COG_number	COG0765	ABC-type amino acid transport system, permease component	RUMHYD_RS07160
RUMHYD_01608	COG_number	COG0765	ABC-type amino acid transport system, permease component	RUMHYD_RS07165
RUMHYD_03053	COG_number	COG0765	ABC-type amino acid transport system, permease component	RUMHYD_RS13595
RUMHYD_03277	COG_number	COG0765	ABC-type amino acid transport system, permease component	RUMHYD_RS14575
RUMHYD_02596	COG_number	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	RUMHYD_RS11540
RUMHYD_03797	COG_number	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	RUMHYD_RS16830
RUMHYD_00420	COG_number	COG0768	Cell division protein FtsI/penicillin-binding protein 2	RUMHYD_RS01865
RUMHYD_00506	COG_number	COG0768	Cell division protein FtsI/penicillin-binding protein 2	RUMHYD_RS02270
RUMHYD_02111	COG_number	COG0768	Cell division protein FtsI/penicillin-binding protein 2	RUMHYD_RS09380
RUMHYD_02592	COG_number	COG0768	Cell division protein FtsI/penicillin-binding protein 2	RUMHYD_RS11520
RUMHYD_02394	COG_number	COG0769	UDP-N-acetylmuramyl tripeptide synthase	RUMHYD_RS10645
RUMHYD_02571	COG_number	COG0769	UDP-N-acetylmuramyl tripeptide synthase	RUMHYD_RS11425
RUMHYD_03759	COG_number	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	RUMHYD_RS16660
RUMHYD_02594	COG_number	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	RUMHYD_RS11530
RUMHYD_00423	COG_number	COG0772	Bacterial cell division protein FtsW, lipid II flippase	RUMHYD_RS01880
RUMHYD_00507	COG_number	COG0772	Bacterial cell division protein FtsW, lipid II flippase	RUMHYD_RS02275
RUMHYD_01855	COG_number	COG0772	Bacterial cell division protein FtsW, lipid II flippase	RUMHYD_RS08270
RUMHYD_02595	COG_number	COG0772	Bacterial cell division protein FtsW, lipid II flippase	RUMHYD_RS11535
RUMHYD_03744	COG_number	COG0773	UDP-N-acetylmuramate-alanine ligase	RUMHYD_RS16590
RUMHYD_00707	COG_number	COG0775	Nucleoside phosphorylase	RUMHYD_RS03140
RUMHYD_01088	COG_number	COG0775	Nucleoside phosphorylase	RUMHYD_RS04875
RUMHYD_02051	COG_number	COG0776	Bacterial nucleoid DNA-binding protein	RUMHYD_RS09120
RUMHYD_00144	COG_number	COG0778	Nitroreductase	RUMHYD_RS00625
RUMHYD_01546	COG_number	COG0778	Nitroreductase	RUMHYD_RS06880
RUMHYD_02347	COG_number	COG0778	Nitroreductase	RUMHYD_RS10435
RUMHYD_03556	COG_number	COG0778	Nitroreductase	RUMHYD_RS15780
RUMHYD_00916	COG_number	COG0779	Ribosome maturation factor RimP	RUMHYD_RS04105
RUMHYD_00675	COG_number	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	RUMHYD_RS03000
RUMHYD_01880	COG_number	COG0781	Transcription termination factor NusB	RUMHYD_RS08395
RUMHYD_00969	COG_number	COG0782	Transcription elongation factor, GreA/GreB family	RUMHYD_RS04355
RUMHYD_01343	COG_number	COG0782	Transcription elongation factor, GreA/GreB family	RUMHYD_RS05980
RUMHYD_00352	COG_number	COG0787	Alanine racemase	RUMHYD_RS01560
RUMHYD_00615	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS02755
RUMHYD_01396	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS06215
RUMHYD_01431	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS06360
RUMHYD_01434	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS06370
RUMHYD_01437	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS06385
RUMHYD_02082	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS09250
RUMHYD_02131	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS09470
RUMHYD_02493	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS11105
RUMHYD_02525	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS11230
RUMHYD_02657	COG_number	COG0789	DNA-binding transcriptional regulator, MerR family	RUMHYD_RS11800
RUMHYD_03153	COG_number	COG0790	TPR repeat	RUMHYD_RS14030
RUMHYD_00303	COG_number	COG0792	Predicted endonuclease distantly related to archaeal Holliday junction resolvase	RUMHYD_RS01340
RUMHYD_02884	COG_number	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	RUMHYD_RS12855
RUMHYD_03497	COG_number	COG0794	D-arabinose 5-phosphate isomerase GutQ	RUMHYD_RS15570
RUMHYD_03661	COG_number	COG0796	Glutamate racemase	RUMHYD_RS16225
RUMHYD_00442	COG_number	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	RUMHYD_RS01975
RUMHYD_00170	COG_number	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase	RUMHYD_RS00740
RUMHYD_00697	COG_number	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase	NA
RUMHYD_03421	COG_number	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase	RUMHYD_RS15205
RUMHYD_03040	COG_number	COG0801	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	RUMHYD_RS13535
RUMHYD_01515	COG_number	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	RUMHYD_RS06740
RUMHYD_00292	COG_number	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	RUMHYD_RS01295
RUMHYD_01798	COG_number	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	RUMHYD_RS08000
RUMHYD_02764	COG_number	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase	RUMHYD_RS12285
RUMHYD_02690	COG_number	COG0813	Purine-nucleoside phosphorylase	RUMHYD_RS11940
RUMHYD_02940	COG_number	COG0816	RNase H-fold protein, predicted Holliday junction resolvase in Firmicutes and mycoplasms, involved in anti-termination at Rho-dependent terminators	RUMHYD_RS13095
RUMHYD_02577	COG_number	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	RUMHYD_RS11455
RUMHYD_00854	COG_number	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	RUMHYD_RS03805
RUMHYD_01716	COG_number	COG0822	NifU homolog involved in Fe-S cluster formation	RUMHYD_RS07625
RUMHYD_01833	COG_number	COG0822	NifU homolog involved in Fe-S cluster formation	RUMHYD_RS08160
RUMHYD_00231	COG_number	COG0824	Acyl-CoA thioesterase FadM	RUMHYD_RS01020
RUMHYD_01863	COG_number	COG0825	Acetyl-CoA carboxylase alpha subunit	RUMHYD_RS08315
RUMHYD_00508	COG_number	COG0826	Collagenase-like protease, PrtC family	RUMHYD_RS02280
RUMHYD_02947	COG_number	COG0826	Collagenase-like protease, PrtC family	NA
RUMHYD_01606	COG_number	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	RUMHYD_RS07155
RUMHYD_03052	COG_number	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	RUMHYD_RS13590
RUMHYD_00067	COG_number	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	RUMHYD_RS00280
RUMHYD_02909	COG_number	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	RUMHYD_RS12955
RUMHYD_01865	COG_number	COG0846	NAD-dependent protein deacetylase, SIR2 family	RUMHYD_RS08325
RUMHYD_02364	COG_number	COG0846	NAD-dependent protein deacetylase, SIR2 family	RUMHYD_RS10515
RUMHYD_00899	COG_number	COG0855	Polyphosphate kinase	RUMHYD_RS04020
RUMHYD_00921	COG_number	COG0858	Ribosome-binding factor A	RUMHYD_RS04130
RUMHYD_00045	COG_number	COG0860	N-acetylmuramoyl-L-alanine amidase	RUMHYD_RS00195
RUMHYD_01590	COG_number	COG0860	N-acetylmuramoyl-L-alanine amidase	RUMHYD_RS07075
RUMHYD_02503	COG_number	COG0860	N-acetylmuramoyl-L-alanine amidase	RUMHYD_RS11140
RUMHYD_01458	COG_number	COG0863	DNA modification methylase	RUMHYD_RS06485
RUMHYD_02135	COG_number	COG1003	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	RUMHYD_RS09495
RUMHYD_00098	COG_number	COG1004	UDP-glucose 6-dehydrogenase	RUMHYD_RS00430
RUMHYD_00109	COG_number	COG1004	UDP-glucose 6-dehydrogenase	RUMHYD_RS00475
RUMHYD_00199	COG_number	COG1010	Precorrin-3B methylase	RUMHYD_RS00870
RUMHYD_00654	COG_number	COG1011	FMN phosphatase YigB, HAD superfamily	RUMHYD_RS17470
RUMHYD_03072	COG_number	COG1011	FMN phosphatase YigB, HAD superfamily	NA
RUMHYD_02438	COG_number	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	RUMHYD_RS10855
RUMHYD_03501	COG_number	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	RUMHYD_RS15585
RUMHYD_00550	COG_number	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	RUMHYD_RS02470
RUMHYD_02305	COG_number	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	RUMHYD_RS10230
RUMHYD_02480	COG_number	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	RUMHYD_RS11040
RUMHYD_03065	COG_number	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	RUMHYD_RS13650
RUMHYD_03250	COG_number	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	RUMHYD_RS14445
RUMHYD_00549	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS02465
RUMHYD_01111	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS04980
RUMHYD_01168	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS05235
RUMHYD_02306	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS10235
RUMHYD_02481	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS11045
RUMHYD_02956	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS13165
RUMHYD_03066	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS13655
RUMHYD_03251	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS14450
RUMHYD_03291	COG_number	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	RUMHYD_RS14630
RUMHYD_02374	COG_number	COG1015	Phosphopentomutase	RUMHYD_RS10565
RUMHYD_00151	COG_number	COG1026	Zn-dependent peptidase, M16 (insulinase) family	RUMHYD_RS00650
RUMHYD_00254	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS01130
RUMHYD_01858	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS08290
RUMHYD_02185	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS09695
RUMHYD_02335	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS10375
RUMHYD_02336	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS10380
RUMHYD_03224	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS14320
RUMHYD_03450	COG_number	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	RUMHYD_RS15345
RUMHYD_00455	COG_number	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	RUMHYD_RS02040
RUMHYD_00483	COG_number	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	RUMHYD_RS02170
RUMHYD_02160	COG_number	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	RUMHYD_RS09600
RUMHYD_00090	COG_number	COG1035	Coenzyme F420-reducing hydrogenase, beta subunit	RUMHYD_RS00390
RUMHYD_00267	COG_number	COG1035	Coenzyme F420-reducing hydrogenase, beta subunit	RUMHYD_RS17440
RUMHYD_01214	COG_number	COG1040	Predicted amidophosphoribosyltransferases	RUMHYD_RS05440
