Species	Locus_tag	Change	Pval	Padj	COG_categories	COG_numbers	KO_numbers	COG_annotations
F. prausnitzii	FAEPRAA2165_RS00850	-0.713806949449734	0.00209154344997051	0.0217039131812416			KO:K06919	
F. prausnitzii	FAEPRAA2165_RS00910	-0.758987099461808	0.00471140610490524	0.03602434784891				
F. prausnitzii	FAEPRAA2165_RS01015	1.09125732409703	0.000714168277213338	0.0102612639830378	[L] Replication, recombination and repair	COG0188	KO:K02469	DNA gyrase/topoisomerase IV, subunit A
F. prausnitzii	FAEPRAA2165_RS01020	1.02543285495696	0.000749521129254802	0.0104857310803884	[L] Replication, recombination and repair	COG0187	KO:K02470	DNA gyrase/topoisomerase IV, subunit B
F. prausnitzii	FAEPRAA2165_RS01025	0.928200798602512	0.000178811371406576	0.00351572734006162				
F. prausnitzii	FAEPRAA2165_RS01030	0.850659864109468	0.000463000048847965	0.00729897845675995	[L] Replication, recombination and repair	COG1195	KO:K03629	Recombinational DNA repair ATPase RecF
F. prausnitzii	FAEPRAA2165_RS01035	0.801812121993817	9.8222849182848e-05	0.00229332813047453	[J] Translation, ribosomal structure and biogenesis	COG2501	KO:K14761	Ribosome-associated protein YbcJ, S4-like RNA binding protein
F. prausnitzii	FAEPRAA2165_RS01115	1.4520917581859	0.000478828170718119	0.0074978183618436				
F. prausnitzii	FAEPRAA2165_RS01210	-1.50495651155262	1.47303842734529e-05	0.000529806581582501				
F. prausnitzii	FAEPRAA2165_RS01240	0.948564666269663	0.00285716823778748	0.0263080807810361	[V] Defense mechanisms	COG0534		Na+-driven multidrug efflux pump
F. prausnitzii	FAEPRAA2165_RS01275	1.35316804418825	0.00141175974996468	0.0159816092907257	[V] Defense mechanisms	COG0534		Na+-driven multidrug efflux pump
F. prausnitzii	FAEPRAA2165_RS01355	1.26686543261457	0.000969772861529687	0.0127923572592908	[E] Amino acid transport and metabolism	COG1045	KO:K00640	Serine acetyltransferase
F. prausnitzii	FAEPRAA2165_RS01465	-2.35259727817473	6.3659850796872e-09	5.94537535120787e-07	[J] Translation, ribosomal structure and biogenesis	COG0480	KO:K02355	Translation elongation factor EF-G, a GTPase
F. prausnitzii	FAEPRAA2165_RS01630	-0.787448061290364	0.00272913702268297	0.0257642357917544				
F. prausnitzii	FAEPRAA2165_RS01645	-1.68217763776448	0.00100162784806145	0.0128408562111542				
F. prausnitzii	FAEPRAA2165_RS01655	1.71372589446792	0.00611020883461515	0.0435091755284713				
F. prausnitzii	FAEPRAA2165_RS01660	1.26040700790043	9.81242131836595e-05	0.00229332813047453				
F. prausnitzii	FAEPRAA2165_RS01670	0.931894480092856	0.00460698448042934	0.0355376531454948				
F. prausnitzii	FAEPRAA2165_RS01900	-1.43259504576551	8.8623203840008e-06	0.000386249463402702				
F. prausnitzii	FAEPRAA2165_RS01905	-1.39692688312104	1.44374628038308e-05	0.000529806581582501				
F. prausnitzii	FAEPRAA2165_RS01910	-1.25812399671226	0.00429640856775089	0.0343581296778856	[F] Nucleotide transport and metabolism	COG0461	KO:K00762	Orotate phosphoribosyltransferase
F. prausnitzii	FAEPRAA2165_RS01915	1.32228743194262	3.75104219107001e-05	0.00115399709760566	[V] Defense mechanisms	COG0534		Na+-driven multidrug efflux pump
F. prausnitzii	FAEPRAA2165_RS01975	-0.870445539983276	0.00478325707131778	0.0362557021492638				
F. prausnitzii	FAEPRAA2165_RS02030	0.703573303702509	0.00113154209787415	0.0137627097020507			KO:K02968	
F. prausnitzii	FAEPRAA2165_RS02085	-1.48247531580217	0.00260152549293834	0.0251962561630879	[L] Replication, recombination and repair	COG4974		Site-specific recombinase XerD
F. prausnitzii	FAEPRAA2165_RS02090	-1.67032995445458	0.00124278490195767	0.0146391104442312	[V] Defense mechanisms	COG2337	KO:K03497 - KO:K07171	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module
F. prausnitzii	FAEPRAA2165_RS02110	-4.26001490835579	0.00153226144380048	0.0170504837256947				
F. prausnitzii	FAEPRAA2165_RS02205	0.704682462091624	0.000139000717200015	0.00300402376428132	[O] Posttranslational modification, protein turnover, chaperones	COG4930	KO:K01338	Predicted ATP-dependent Lon-type protease
F. prausnitzii	FAEPRAA2165_RS02210	0.699328270050041	0.00116329456692769	0.0140834041320182				
F. prausnitzii	FAEPRAA2165_RS02365	-0.914079472554556	0.000592452318541448	0.00885293035991935				
F. prausnitzii	FAEPRAA2165_RS02390	-0.573595316428685	0.00391037112806748	0.0324622873012586				
F. prausnitzii	FAEPRAA2165_RS02395	-0.867841520583781	0.00578393093046555	0.0417817110032249	[K] Transcription	COG1476		DNA-binding transcriptional regulator, XRE-family HTH domain
F. prausnitzii	FAEPRAA2165_RS02400	-1.20303129633369	0.00265515901330213	0.0254997948635699			KO:K19302	
F. prausnitzii	FAEPRAA2165_RS02450	1.26336430895576	0.00222303799399577	0.0223808044590596	[J] Translation, ribosomal structure and biogenesis	COG0103	KO:K02996	Ribosomal protein S9
F. prausnitzii	FAEPRAA2165_RS02455	1.10768409975523	0.00550743310305063	0.0410126391672539	[J] Translation, ribosomal structure and biogenesis	COG0102	KO:K02871	Ribosomal protein L13
F. prausnitzii	FAEPRAA2165_RS02570	-0.813310075336367	0.00280190401930211	0.0260746584002669				
F. prausnitzii	FAEPRAA2165_RS02575	-1.08021578213566	0.00100950138135123	0.0128408562111542	[J] Translation, ribosomal structure and biogenesis	COG0742		16S rRNA G966 N2-methylase RsmD
F. prausnitzii	FAEPRAA2165_RS02585	-1.11036762809988	0.00344842092111802	0.0301285015010215			KO:K01190	
F. prausnitzii	FAEPRAA2165_RS02590	-1.4491388547335	0.00125535169790928	0.0146551102233606				
F. prausnitzii	FAEPRAA2165_RS02595	-1.45849003854113	0.000983518054399654	0.012795520956493				
F. prausnitzii	FAEPRAA2165_RS02610	1.28290727344971	0.00248290294602425	0.0242274811618339	[J] Translation, ribosomal structure and biogenesis	COG0215	KO:K01883	Cysteinyl-tRNA synthetase
F. prausnitzii	FAEPRAA2165_RS02775	-1.57134666551519	6.19686687045069e-08	4.91054753522077e-06	[I] Lipid transport and metabolism	COG1307		Fatty acid-binding protein DegV (function unknown)
F. prausnitzii	FAEPRAA2165_RS02825	1.63015028966041	0.00396822116288973	0.0328382858891033				
F. prausnitzii	FAEPRAA2165_RS03055	-1.95229825113136	0.000232820660980086	0.00434875734616374	[M] Cell wall/membrane/envelope biogenesis	COG1210	KO:K00963	UTP-glucose-1-phosphate uridylyltransferase
F. prausnitzii	FAEPRAA2165_RS03205	-0.940317108996765	2.35736718923446e-05	0.000785938327706098	[H] Coenzyme transport and metabolism	COG0351	KO:K00941	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
F. prausnitzii	FAEPRAA2165_RS03245	0.568813853035135	0.00408240797013257	0.0331537169003003	[J] Translation, ribosomal structure and biogenesis	COG0050	KO:K02358	Translation elongation factor EF-Tu, a GTPase
F. prausnitzii	FAEPRAA2165_RS03520	-1.00808505358764	0.00248117481331688	0.0242274811618339				
F. prausnitzii	FAEPRAA2165_RS03620	-1.16636418352932	0.00317266321605999	0.028473289277339				
F. prausnitzii	FAEPRAA2165_RS03765	-1.12774412733221	0.00188920541678601	0.0203056477470103				
F. prausnitzii	FAEPRAA2165_RS03770	-1.07872718986203	0.000749840042842305	0.0104857310803884	[V] Defense mechanisms	COG1131	KO:K01990	ABC-type multidrug transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS03775	-1.17732460733851	0.00100571882580639	0.0128408562111542			KO:K01992	
F. prausnitzii	FAEPRAA2165_RS03780	-1.10356363373425	0.00019329136239318	0.00371659494601592				
F. prausnitzii	FAEPRAA2165_RS03875	-0.851376481021692	0.000152114298418913	0.00318178466957102	[E] Amino acid transport and metabolism	COG1247	KO:K03823	L-amino acid N-acyltransferase YncA
F. prausnitzii	FAEPRAA2165_RS03880	-1.1036636356483	0.00558658028155025	0.0411338684222432	[O] Posttranslational modification, protein turnover, chaperones	COG0691	KO:K03664	tmRNA-binding protein
F. prausnitzii	FAEPRAA2165_RS03885	1.51634897109414	1.05105261992013e-06	6.87125650272783e-05	[L] Replication, recombination and repair	COG0350	KO:K00567	O6-methylguanine-DNA--protein-cysteine methyltransferase
F. prausnitzii	FAEPRAA2165_RS03890	1.39522157111138	2.44143640336531e-05	0.000798044524350037	[J] Translation, ribosomal structure and biogenesis	COG0072	KO:K01890	Phenylalanyl-tRNA synthetase beta subunit
F. prausnitzii	FAEPRAA2165_RS03895	1.19845882325672	0.00347946747736462	0.0301285015010215	[J] Translation, ribosomal structure and biogenesis	COG0016	KO:K01889	Phenylalanyl-tRNA synthetase alpha subunit
F. prausnitzii	FAEPRAA2165_RS03950	-0.919121420428047	0.00118615147856617	0.0141489224964238	[F] Nucleotide transport and metabolism	COG0813	KO:K03784	Purine-nucleoside phosphorylase
F. prausnitzii	FAEPRAA2165_RS03955	-0.775817752074848	0.00175680874626601	0.0191418952978567	[M] Cell wall/membrane/envelope biogenesis	COG0739		Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain
F. prausnitzii	FAEPRAA2165_RS04135	-1.20225727202997	0.000732614984068505	0.0104118923007562	[G] Carbohydrate transport and metabolism	COG1216		Glycosyltransferase, GT2 family
F. prausnitzii	FAEPRAA2165_RS04340	-1.06369021762419	0.00215741139431533	0.0219518708020801	[R] General function prediction only	COG2270	KO:K06902	MFS-type transporter involved in bile tolerance, Atg22 family
F. prausnitzii	FAEPRAA2165_RS04345	-1.22281909393928	0.000880864432278268	0.0119350284477081				
F. prausnitzii	FAEPRAA2165_RS04355	-1.42559437071104	0.00564750523262267	0.0413675803454014	[I] Lipid transport and metabolism	COG1307		Fatty acid-binding protein DegV (function unknown)
F. prausnitzii	FAEPRAA2165_RS04360	4.26375564977083	8.7543177411817e-11	9.15701635727606e-09	[V] Defense mechanisms	COG1132	KO:K06148	ABC-type multidrug transport system, ATPase and permease component
F. prausnitzii	FAEPRAA2165_RS04365	4.86791383994675	1.35352336461164e-13	1.68545885640926e-11	[C] Energy production and conversion - [O] Posttranslational modification, protein turnover, chaperones	COG4988		ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components
F. prausnitzii	FAEPRAA2165_RS04370	5.64907719054654	1.36709038953047e-21	3.24994669874743e-19	[K] Transcription	COG1321		Mn-dependent transcriptional regulator, DtxR family
F. prausnitzii	FAEPRAA2165_RS04375	5.49956130393014	4.51332227223872e-11	4.91764072579344e-09				
F. prausnitzii	FAEPRAA2165_RS04380	4.72874556139319	4.75727679460144e-10	4.78472262226261e-08	[P] Inorganic ion transport and metabolism	COG0370	KO:K04759	Fe2+ transport system protein B
F. prausnitzii	FAEPRAA2165_RS04385	3.54885312869389	6.23633056550147e-07	4.3035940778073e-05	[P] Inorganic ion transport and metabolism	COG1918	KO:K04758	Fe2+ transport system protein FeoA
F. prausnitzii	FAEPRAA2165_RS04390	2.83796139757281	1.24982391682449e-05	0.00050010346900603	[P] Inorganic ion transport and metabolism	COG1918	KO:K04758	Fe2+ transport system protein FeoA
F. prausnitzii	FAEPRAA2165_RS04420	1.05044235707122	0.000369592800244283	0.00619541777332564	[E] Amino acid transport and metabolism	COG0410	KO:K01996	ABC-type branched-chain amino acid transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS04425	1.01489605500761	0.000165138058670934	0.00336661544202362	[E] Amino acid transport and metabolism	COG0411	KO:K01995	ABC-type branched-chain amino acid transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS04430	0.912248049898798	0.00276488675838702	0.02591461961714	[E] Amino acid transport and metabolism	COG4177	KO:K01998	ABC-type branched-chain amino acid transport system, permease component
F. prausnitzii	FAEPRAA2165_RS04435	0.849632338647295	0.00284196024333367	0.0263080807810361	[E] Amino acid transport and metabolism	COG0559	KO:K01997	Branched-chain amino acid ABC-type transport system, permease component
F. prausnitzii	FAEPRAA2165_RS04440	0.915263665743621	0.00342018113860445	0.0300126633471498	[E] Amino acid transport and metabolism	COG0683	KO:K01999	ABC-type branched-chain amino acid transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS04450	3.09609001009098	1.04046345498263e-05	0.000431874910282472	[G] Carbohydrate transport and metabolism	COG0148	KO:K01689	Enolase
F. prausnitzii	FAEPRAA2165_RS04540	-1.63942245613779	0.00350902571614069	0.0302841658340195	[E] Amino acid transport and metabolism	COG1113	KO:K03294	L-asparagine transporter and related permeases
F. prausnitzii	FAEPRAA2165_RS04545	-1.67896786748808	0.000304019887616758	0.00523035886621805	[E] Amino acid transport and metabolism - [R] General function prediction only	COG1168	KO:K14155	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities
F. prausnitzii	FAEPRAA2165_RS04550	-1.51896580914682	0.000616347843096381	0.00910592999828834	[O] Posttranslational modification, protein turnover, chaperones	COG1225		Peroxiredoxin
F. prausnitzii	FAEPRAA2165_RS04575	-1.51354890934333	0.00467067347698117	0.0358176279833014			KO:K05366	
F. prausnitzii	FAEPRAA2165_RS04580	-1.26267338707775	0.00359273628327051	0.0306153662999857	[V] Defense mechanisms	COG0534		Na+-driven multidrug efflux pump
F. prausnitzii	FAEPRAA2165_RS04585	1.15240238187695	0.000181305218795156	0.00353815781454726	[M] Cell wall/membrane/envelope biogenesis	COG1346		Putative effector of murein hydrolase
F. prausnitzii	FAEPRAA2165_RS04595	0.957155297967158	0.00488684584596368	0.0369338204832226	[R] General function prediction only	COG0523		GTPase, G3E family
F. prausnitzii	FAEPRAA2165_RS04645	-1.06687916049698	0.00591688197167114	0.0423908119340275				
F. prausnitzii	FAEPRAA2165_RS04650	-1.08215228080462	0.00436017634211184	0.0345510943473408	[V] Defense mechanisms	COG3853		Uncharacterized conserved protein YaaN involved in tellurite resistance
F. prausnitzii	FAEPRAA2165_RS04655	-1.19276701048799	0.00399880418423011	0.0329869808888383				
F. prausnitzii	FAEPRAA2165_RS04695	-2.05115930012195	0.00127860515073896	0.0147293060316404	[O] Posttranslational modification, protein turnover, chaperones	COG0465	KO:K03798	ATP-dependent Zn proteases
F. prausnitzii	FAEPRAA2165_RS04735	-1.53071584359772	0.000146669435375826	0.00309306914119181	[G] Carbohydrate transport and metabolism	COG3250	KO:K01195	Beta-galactosidase/beta-glucuronidase
F. prausnitzii	FAEPRAA2165_RS04880	0.852739916187313	0.00152979993661799	0.0170504837256947				
F. prausnitzii	FAEPRAA2165_RS04885	0.634788657297165	0.00685875044881558	0.0477011500629063	[K] Transcription - [T] Signal transduction mechanisms	COG4753	KO:K07720	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains
F. prausnitzii	FAEPRAA2165_RS05070	1.66680239831469	0.000291148784234788	0.0051501013633229	[E] Amino acid transport and metabolism	COG1126	KO:K10010 - KO:K16960	ABC-type polar amino acid transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS05075	1.66250026287358	0.000136059189849092	0.00296495651212813	[E] Amino acid transport and metabolism - [T] Signal transduction mechanisms	COG0834	KO:K02424	ABC-type amino acid transport/signal transduction system, periplasmic component/domain
F. prausnitzii	FAEPRAA2165_RS05080	-0.966979955523466	0.00530028587307375	0.0398282975807122	[L] Replication, recombination and repair	COG0322	KO:K03703	Excinuclease UvrABC, nuclease subunit
F. prausnitzii	FAEPRAA2165_RS05120	1.43167537309875	0.0070557817255586	0.0486830322225217	[H] Coenzyme transport and metabolism	COG1893	KO:K00077	Ketopantoate reductase
F. prausnitzii	FAEPRAA2165_RS05180	0.57737706019517	0.00410391957967306	0.0332252312719661	[L] Replication, recombination and repair	COG0305	KO:K02314	Replicative DNA helicase
F. prausnitzii	FAEPRAA2165_RS05310	-0.637203449924688	0.00229692708540148	0.0228382674080793	[I] Lipid transport and metabolism	COG0584	KO:K01126	Glycerophosphoryl diester phosphodiesterase
F. prausnitzii	FAEPRAA2165_RS05315	1.02452382951965	7.18756598181901e-05	0.00184269461200556	[H] Coenzyme transport and metabolism	COG0619	KO:K16785	Energy-coupling factor transporter transmembrane protein EcfT
F. prausnitzii	FAEPRAA2165_RS05320	1.17846436581645	7.91929905809857e-07	5.30999154793019e-05	[O] Posttranslational modification, protein turnover, chaperones	COG1123	KO:K16787	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain
F. prausnitzii	FAEPRAA2165_RS05325	0.836968669572559	5.08187483853231e-05	0.00146034095634747	[S] Function unknown	COG4720	KO:K16924	Uncharacterized membrane protein
F. prausnitzii	FAEPRAA2165_RS05480	-0.446523742188664	0.00354626288554979	0.0305048600187918				
F. prausnitzii	FAEPRAA2165_RS05560	2.08996660653536	0.00188926903026771	0.0203056477470103				
F. prausnitzii	FAEPRAA2165_RS05670	1.24238520329886	0.00670340765721242	0.0468700829508302	[F] Nucleotide transport and metabolism	COG0041	KO:K01588	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase
F. prausnitzii	FAEPRAA2165_RS05725	-0.494144344691179	0.00407734552543634	0.0331537169003003	[D] Cell cycle control, cell division, chromosome partitioning	COG2884	KO:K09812	ABC-type ATPase involved in cell division
F. prausnitzii	FAEPRAA2165_RS05775	1.50293578745183	1.72826909716566e-12	1.96496682134269e-10	[E] Amino acid transport and metabolism	COG4166	KO:K15580	ABC-type oligopeptide transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS05810	1.81950767446422	0.000605076894341205	0.00899020499262643	[C] Energy production and conversion	COG1883	KO:K01572	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit
F. prausnitzii	FAEPRAA2165_RS05815	2.66714268379731	0.00287996439948357	0.0264249365075423				
F. prausnitzii	FAEPRAA2165_RS05950	-0.947205924298437	0.000796416792299863	0.0110192058828791	[K] Transcription	COG2207		AraC-type DNA-binding domain and AraC-containing proteins
F. prausnitzii	FAEPRAA2165_RS06095	4.68918198772358	7.96435760145229e-09	7.18165349234405e-07	[P] Inorganic ion transport and metabolism	COG0614	KO:K02016	ABC-type Fe3+-hydroxamate transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS06100	3.81764690604591	3.30875339850567e-06	0.0001676562168672	[P] Inorganic ion transport and metabolism	COG0609	KO:K02015	ABC-type Fe3+-siderophore transport system, permease component
F. prausnitzii	FAEPRAA2165_RS06105	3.79191310898719	4.31400291804512e-06	0.000205111229648872	[P] Inorganic ion transport and metabolism	COG4779	KO:K02015	ABC-type enterobactin transport system, permease component
F. prausnitzii	FAEPRAA2165_RS06110	3.8075774119516	2.71571580621538e-07	2.02902766664378e-05	[H] Coenzyme transport and metabolism - [P] Inorganic ion transport and metabolism	COG1120	KO:K02013	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS06250	-1.09454610374006	0.00117600133525078	0.0141066215214715	[R] General function prediction only	COG0714	KO:K03924	MoxR-like ATPase
F. prausnitzii	FAEPRAA2165_RS06260	-0.837563037125725	0.00215075242252058	0.0219518708020801				
F. prausnitzii	FAEPRAA2165_RS06280	-1.9824127816752	0.00605546836121163	0.0432651632911705	[S] Function unknown	COG4716	KO:K10254	Myosin-crossreactive antigen  (function unknown)
F. prausnitzii	FAEPRAA2165_RS06350	1.09563293375513	0.00438897852515242	0.0345698157929927	[J] Translation, ribosomal structure and biogenesis	COG0227	KO:K02902	Ribosomal protein L28
F. prausnitzii	FAEPRAA2165_RS06505	1.48897938672643	0.00178712397422922	0.0193914074382133				
F. prausnitzii	FAEPRAA2165_RS06585	0.864616498366912	0.0043823064399097	0.0345698157929927	[C] Energy production and conversion	COG2025	KO:K03522	Electron transfer flavoprotein, alpha subunit
F. prausnitzii	FAEPRAA2165_RS06595	1.88894371820726	0.00108202581507882	0.0133879374376073	[F] Nucleotide transport and metabolism	COG2233	KO:K03458	Xanthine/uracil permease
F. prausnitzii	FAEPRAA2165_RS06750	0.98395697930577	0.00365750683815354	0.0309323866661383	[J] Translation, ribosomal structure and biogenesis	COG0254	KO:K02909	Ribosomal protein L31
F. prausnitzii	FAEPRAA2165_RS06755	-1.47324523819687	0.00269414114623994	0.025618833081518	[V] Defense mechanisms	COG1131	KO:K01990	ABC-type multidrug transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS06805	-0.749887991400088	0.00175147249228691	0.0191418952978567	[H] Coenzyme transport and metabolism	COG1488	KO:K00763	Nicotinic acid phosphoribosyltransferase
F. prausnitzii	FAEPRAA2165_RS06840	1.76908404052995	0.00559986889419448	0.0411338684222432	[C] Energy production and conversion	COG0716		Flavodoxin
F. prausnitzii	FAEPRAA2165_RS06845	1.81302632274402	3.87513314652386e-06	0.000188127995304189				
F. prausnitzii	FAEPRAA2165_RS06855	2.51565416114351	1.47753221558363e-05	0.000529806581582501	[R] General function prediction only	COG1873		Sporulation protein YlmC, PRC-barrel domain family
F. prausnitzii	FAEPRAA2165_RS06875	-0.811523774387651	5.92290474495347e-05	0.0016477016923461			KO:K06889	
F. prausnitzii	FAEPRAA2165_RS06880	-0.709424908643424	5.06528365285815e-05	0.00146034095634747	[E] Amino acid transport and metabolism	COG1247		L-amino acid N-acyltransferase YncA
F. prausnitzii	FAEPRAA2165_RS07075	-0.673440392240164	0.00225544343774029	0.0225976421060952			KO:K03070	
F. prausnitzii	FAEPRAA2165_RS07080	-0.654971732789994	0.00693313925518405	0.0480906078310512	[R] General function prediction only	COG4226		Predicted nuclease of the RNAse H fold, HicB family
F. prausnitzii	FAEPRAA2165_RS07090	2.20510540071361	1.49926145457381e-05	0.000529806581582501				
F. prausnitzii	FAEPRAA2165_RS07200	1.77972251723463	0.00346414773954963	0.0301285015010215	[G] Carbohydrate transport and metabolism	COG1175	KO:K10201	ABC-type sugar transport system, permease component
F. prausnitzii	FAEPRAA2165_RS07215	1.45016038083904	0.00432078598789802	0.0344477297510772			KO:K15533	
F. prausnitzii	FAEPRAA2165_RS07470	0.944818613007565	0.00569212905117749	0.041577981756506	[C] Energy production and conversion	COG0355	KO:K02114	FoF1-type ATP synthase, epsilon subunit
F. prausnitzii	FAEPRAA2165_RS07475	0.777940347913645	0.00435790276575632	0.0345510943473408	[C] Energy production and conversion	COG0055	KO:K02112	FoF1-type ATP synthase, beta subunit
F. prausnitzii	FAEPRAA2165_RS07515	-0.823479473192512	0.0013819139712265	0.0157803713308179	[E] Amino acid transport and metabolism	COG4166	KO:K15580	ABC-type oligopeptide transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS07615	0.679487156827542	0.00339204776336607	0.0298660097683578	[J] Translation, ribosomal structure and biogenesis	COG0779	KO:K09748	Ribosome maturation factor RimP
F. prausnitzii	FAEPRAA2165_RS07620	0.88330982572028	0.00127808217951235	0.0147293060316404	[K] Transcription	COG0195	KO:K02600	Transcription antitermination factor NusA, contains S1 and KH domains
F. prausnitzii	FAEPRAA2165_RS07625	0.766553641686949	0.00124845795401423	0.0146399890123194	[R] General function prediction only	COG2740	KO:K07742	Predicted RNA-binding protein YlxR, DUF448 family
F. prausnitzii	FAEPRAA2165_RS07630	0.919495408992849	0.00026090672835326	0.00470531789409499				
F. prausnitzii	FAEPRAA2165_RS07635	0.868675293242422	0.000436063742326044	0.00699574654099757	[J] Translation, ribosomal structure and biogenesis	COG0532	KO:K02519	Translation initiation factor IF-2, a GTPase
F. prausnitzii	FAEPRAA2165_RS07640	0.75187024835712	0.00100300042380681	0.0128408562111542	[J] Translation, ribosomal structure and biogenesis	COG0858	KO:K02834	Ribosome-binding factor A
F. prausnitzii	FAEPRAA2165_RS07645	0.783916074915606	0.00195662963163155	0.0207149250474352	[F] Nucleotide transport and metabolism	COG0618	KO:K06881	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs
F. prausnitzii	FAEPRAA2165_RS07650	0.856872002352445	0.000964066859267808	0.0127923572592908	[J] Translation, ribosomal structure and biogenesis	COG0130	KO:K03177	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA
F. prausnitzii	FAEPRAA2165_RS07655	0.739985600394148	0.00404628163708212	0.0330657077530305	[H] Coenzyme transport and metabolism	COG0196	KO:K11753	FAD synthase
F. prausnitzii	FAEPRAA2165_RS07700	-1.89859787896436	0.000240274284282072	0.00445615073331644	[C] Energy production and conversion	COG1454	KO:K00048	Alcohol dehydrogenase, class IV
F. prausnitzii	FAEPRAA2165_RS07715	-0.876699754686509	0.00505806440231954	0.0381176899483159	[K] Transcription - [T] Signal transduction mechanisms	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS07725	-2.82505619570753	2.17000750735131e-06	0.000123360209385297			KO:K02005	
F. prausnitzii	FAEPRAA2165_RS07735	-2.80383610924604	2.46382868147663e-06	0.000137083234086413	[M] Cell wall/membrane/envelope biogenesis	COG4591	KO:K02004	ABC-type transport system, involved in lipoprotein release, permease component
F. prausnitzii	FAEPRAA2165_RS07740	-2.80348229704798	1.64037509796802e-06	9.90490260328578e-05				
F. prausnitzii	FAEPRAA2165_RS07805	-2.8956720337564	0.00127563040123823	0.0147293060316404	[L] Replication, recombination and repair	COG0629	KO:K03111	Single-stranded DNA-binding protein
F. prausnitzii	FAEPRAA2165_RS08080	-0.702670472282983	0.00466685887713187	0.0358176279833014	[R] General function prediction only - [C] Energy production and conversion - [I] Lipid transport and metabolism	COG1304		FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase
F. prausnitzii	FAEPRAA2165_RS08110	0.664126679726833	0.00292402645357297	0.0266422619376074	[F] Nucleotide transport and metabolism	COG0503	KO:K00759	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein
F. prausnitzii	FAEPRAA2165_RS08140	-0.844439017983798	0.00228175815294306	0.0227740365265118	[O] Posttranslational modification, protein turnover, chaperones	COG0606	KO:K07391	Predicted ATPase with chaperone activity
F. prausnitzii	FAEPRAA2165_RS08180	0.687397470785223	0.00331180944916185	0.0294570806447559	[K] Transcription - [T] Signal transduction mechanisms	COG0317	KO:K00951	(p)ppGpp synthase/hydrolase, HD superfamily
F. prausnitzii	FAEPRAA2165_RS08185	0.702789424079508	0.00460173062693882	0.0355376531454948	[J] Translation, ribosomal structure and biogenesis	COG1490	KO:K07560	D-Tyr-tRNAtyr deacylase
F. prausnitzii	FAEPRAA2165_RS08190	0.848756685646826	0.000301711499654141	0.00523035886621805	[R] General function prediction only	COG0491		Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
F. prausnitzii	FAEPRAA2165_RS08195	0.730427005478444	0.00189467611865029	0.0203056477470103	[H] Coenzyme transport and metabolism	COG0635	KO:K02495	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase
F. prausnitzii	FAEPRAA2165_RS08205	-1.86977882210015	0.000242656427794229	0.00446863773719653				
F. prausnitzii	FAEPRAA2165_RS08215	-1.13774225642957	0.00557850186403361	0.0411338684222432	[L] Replication, recombination and repair	COG0776	KO:K03530	Bacterial nucleoid DNA-binding protein
F. prausnitzii	FAEPRAA2165_RS08220	-1.3077655308363	0.00574172802904702	0.0417817110032249	[J] Translation, ribosomal structure and biogenesis	COG1188		Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain
F. prausnitzii	FAEPRAA2165_RS08225	-1.30452551268169	0.00139278306486659	0.0158353378896788				
F. prausnitzii	FAEPRAA2165_RS08230	0.812244515996466	0.000298043199215299	0.00523035886621805	[F] Nucleotide transport and metabolism	COG0504	KO:K01937	CTP synthase (UTP-ammonia lyase)
F. prausnitzii	FAEPRAA2165_RS08260	-1.24037560497116	0.00552063058771449	0.0410126391672539	[K] Transcription	COG1609	KO:K02529	DNA-binding transcriptional regulator, LacI/PurR family
