Species	Locus_tag	Change	Pval	Padj	COG_categories	COG_numbers	KO_numbers	COG_annotations
F. prausnitzii	FAEPRAA2165_RS11880	1.04408860993462	0.00318380850497091	0.0357159100432655	[J] Translation, ribosomal structure and biogenesis	COG0087	KO:K02906	Ribosomal protein L3
F. prausnitzii	FAEPRAA2165_RS11945	-0.770793722839516	0.002282597208833	0.0274603361183849	[G] Carbohydrate transport and metabolism	COG1653	KO:K10192	ABC-type glycerol-3-phosphate transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS12000	2.17354974292726	7.34565730482453e-15	1.59066870000837e-12				
F. prausnitzii	FAEPRAA2165_RS12005	2.02622378261663	6.36083668379663e-12	5.82750499261676e-10	[Q] Secondary metabolites biosynthesis, transport and catabolism - [I] Lipid transport and metabolism	COG0236	KO:K02078	Acyl carrier protein
F. prausnitzii	FAEPRAA2165_RS12010	2.96236250925866	8.8977640999747e-18	3.53241234768996e-15	[I] Lipid transport and metabolism - [Q] Secondary metabolites biosynthesis, transport and catabolism	COG0318	KO:K01897	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II
F. prausnitzii	FAEPRAA2165_RS12015	2.92521092555456	9.98810734233936e-17	2.97395896118155e-14	[Q] Secondary metabolites biosynthesis, transport and catabolism - [I] Lipid transport and metabolism	COG0318	KO:K01897	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II
F. prausnitzii	FAEPRAA2165_RS12180	-2.11795029286258	4.00681287998074e-06	0.000134425750424142				
F. prausnitzii	FAEPRAA2165_RS12340	-1.71656785028472	0.000483999631136402	0.00811892338990781	[K] Transcription	COG2207		AraC-type DNA-binding domain and AraC-containing proteins
F. prausnitzii	FAEPRAA2165_RS12605	1.49481989604347	4.55428598371024e-05	0.00107409002110869	[S] Function unknown	COG4720		Uncharacterized membrane protein
F. prausnitzii	FAEPRAA2165_RS12610	1.47543955915798	1.25129970638828e-05	0.000354832845311532	[H] Coenzyme transport and metabolism	COG0285	KO:K11754	Folylpolyglutamate synthase/Dihydropteroate synthase
F. prausnitzii	FAEPRAA2165_RS12635	-1.10548121418431	0.000141567325868558	0.00288216555742653	[K] Transcription - [T] Signal transduction mechanisms	COG3279		DNA-binding response regulator, LytR/AlgR family
F. prausnitzii	FAEPRAA2165_RS12640	-1.46459953788861	2.70519008855746e-05	0.000692877719456329				
F. prausnitzii	FAEPRAA2165_RS12680	0.962549677812767	0.00165624299323333	0.0210971701063197	[E] Amino acid transport and metabolism	COG1135	KO:K02071	ABC-type methionine transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS12685	1.05809646181891	0.000743794105135808	0.0114304358608613	[E] Amino acid transport and metabolism	COG2011	KO:K02072	ABC-type methionine transport system, permease component
F. prausnitzii	FAEPRAA2165_RS12690	1.71031197046217	8.3894935092096e-05	0.00181670668535793	[E] Amino acid transport and metabolism	COG2873	KO:K01740	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent
F. prausnitzii	FAEPRAA2165_RS12695	1.94853044874307	2.26636587568952e-05	0.000593239946801366	[E] Amino acid transport and metabolism	COG1897	KO:K00651	Homoserine trans-succinylase
F. prausnitzii	FAEPRAA2165_RS12700	1.88654616072568	2.53706133159208e-05	0.000656878270853515	[Q] Secondary metabolites biosynthesis, transport and catabolism - [E] Amino acid transport and metabolism	COG3191	KO:K01266	L-aminopeptidase/D-esterase
F. prausnitzii	FAEPRAA2165_RS12710	1.03164050017583	0.00330242818132368	0.0361263298790592	[J] Translation, ribosomal structure and biogenesis	COG1720		tRNA (Thr-GGU) A37 N-methylase
F. prausnitzii	FAEPRAA2165_RS12720	3.21404847149464	0.0004952693895189	0.00819258115162514				
F. prausnitzii	FAEPRAA2165_RS12725	3.63367246848608	9.554129318688e-06	0.000280962173297714				
F. prausnitzii	FAEPRAA2165_RS12735	-2.51240787250288	4.18124116062258e-05	0.00100603196410131				
F. prausnitzii	FAEPRAA2165_RS12770	3.45357271404778	6.75261195858818e-12	5.95730432791002e-10	[F] Nucleotide transport and metabolism	COG2252	KO:K06901	Xanthine/uracil/vitamin C permease, AzgA family
F. prausnitzii	FAEPRAA2165_RS12800	-1.13095616590699	0.000540474390333152	0.00875789114131679	[Q] Secondary metabolites biosynthesis, transport and catabolism - [I] Lipid transport and metabolism	COG0236	KO:K02078	Acyl carrier protein
F. prausnitzii	FAEPRAA2165_RS12855	-2.24161988102419	0.000915561592082661	0.0132521634344256				
F. prausnitzii	FAEPRAA2165_RS12910	1.49966993643862	0.000524892430478445	0.00856365595479217	[K] Transcription	COG1609	KO:K02529 - KO:K03604	DNA-binding transcriptional regulator, LacI/PurR family
F. prausnitzii	FAEPRAA2165_RS12915	1.31369803268121	0.000885078119656775	0.0129340863866407	[G] Carbohydrate transport and metabolism	COG1653		ABC-type glycerol-3-phosphate transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS12920	1.56569887144617	0.000333362223596997	0.00610822166621574	[G] Carbohydrate transport and metabolism	COG1175	KO:K02025	ABC-type sugar transport system, permease component
F. prausnitzii	FAEPRAA2165_RS12925	1.63131829280619	0.000503264560684911	0.00826742195552729	[G] Carbohydrate transport and metabolism	COG0395	KO:K02026	ABC-type glycerol-3-phosphate transport system, permease component
F. prausnitzii	FAEPRAA2165_RS13010	1.71927808887313	0.000123999487285606	0.00256840677142881				
F. prausnitzii	FAEPRAA2165_RS13015	1.89642550988491	1.98964901574837e-05	0.000532510556799171				
F. prausnitzii	FAEPRAA2165_RS13020	2.05720497464499	2.53825026215675e-08	1.11965039341804e-06				
F. prausnitzii	FAEPRAA2165_RS13025	2.22835888091802	1.40681859448396e-11	1.047200591269e-09				
F. prausnitzii	FAEPRAA2165_RS13030	2.23720519135927	1.07090716654966e-11	8.79223781854367e-10				
F. prausnitzii	FAEPRAA2165_RS13035	2.41869881060643	1.54611445077591e-14	2.83295740134478e-12				
F. prausnitzii	FAEPRAA2165_RS13050	2.67902136882302	5.33591724235269e-13	6.35507743564205e-11				
F. prausnitzii	FAEPRAA2165_RS13055	2.61461391872696	3.47872920032367e-13	4.36122787114262e-11				
F. prausnitzii	FAEPRAA2165_RS13060	2.70245035502489	1.75785991063336e-13	2.4630719453698e-11				
F. prausnitzii	FAEPRAA2165_RS13065	2.78090692892148	5.42307186871664e-12	5.38239882970126e-10	[S] Function unknown	COG1512	KO:K06872	Uncharacterized membrane protein YgcG, contains a TPM-fold domain
F. prausnitzii	FAEPRAA2165_RS13070	2.56670563051105	5.07153123570228e-10	3.35566316762301e-08				
F. prausnitzii	FAEPRAA2165_RS13075	2.59881148044368	4.85364099115176e-10	3.303249383121e-08				
F. prausnitzii	FAEPRAA2165_RS13080	2.48921518067696	1.93301428438059e-09	1.21169474352489e-07				
F. prausnitzii	FAEPRAA2165_RS13085	2.62418145354084	7.90052221223998e-14	1.25460292730371e-11				
F. prausnitzii	FAEPRAA2165_RS13090	2.52496771808803	4.34989581083362e-12	4.70975082791167e-10	[V] Defense mechanisms - [F] Nucleotide transport and metabolism	COG0737	KO:K01081	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family
F. prausnitzii	FAEPRAA2165_RS13095	2.23992135418717	2.41622681460023e-09	1.37034577913756e-07	[K] Transcription	COG4886		Leucine-rich repeat (LRR) protein
F. prausnitzii	FAEPRAA2165_RS13230	2.16679649669476	4.86566059734641e-09	2.57555634286203e-07	[T] Signal transduction mechanisms	COG0642		Signal transduction histidine kinase
F. prausnitzii	FAEPRAA2165_RS13235	2.15184910672999	5.26075213266339e-12	5.38239882970126e-10	[K] Transcription - [T] Signal transduction mechanisms	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS13240	6.52334966424786	7.75828538861412e-24	4.62005894891971e-21				
F. prausnitzii	FAEPRAA2165_RS13245	7.5263907566022	9.25387020796642e-41	2.2042718835376e-37	[M] Cell wall/membrane/envelope biogenesis	COG0451	KO:K00091	Nucleoside-diphosphate-sugar epimerase
F. prausnitzii	FAEPRAA2165_RS13250	6.76282691473195	2.85898872891268e-39	3.40505557613501e-36	[R] General function prediction only - [I] Lipid transport and metabolism - [Q] Secondary metabolites biosynthesis, transport and catabolism	COG1028		NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
F. prausnitzii	FAEPRAA2165_RS13385	-2.51964736144701	0.000121957798403186	0.00254827610347711	[G] Carbohydrate transport and metabolism	COG0058	KO:K00688	Glucan phosphorylase
F. prausnitzii	FAEPRAA2165_RS13395	-1.20130808720876	0.00125541931924724	0.0168949650759714				
F. prausnitzii	FAEPRAA2165_RS13495	-1.71868200944328	0.000548935630718579	0.00883489643494361	[K] Transcription	COG0583		DNA-binding transcriptional regulator, LysR family
F. prausnitzii	FAEPRAA2165_RS13775	-1.67021827223528	0.00277152099949112	0.0319958915962411				
F. prausnitzii	FAEPRAA2165_RS14355	-0.685918087132115	0.00437190041967238	0.0445821394319507	[M] Cell wall/membrane/envelope biogenesis	COG0766	KO:K00790	UDP-N-acetylglucosamine enolpyruvyl transferase
F. prausnitzii	FAEPRAA2165_RS14530	1.72056377114305	3.32660447888555e-05	0.000825413736323478	[O] Posttranslational modification, protein turnover, chaperones	COG0542	KO:K03695	ATP-dependent Clp protease ATP-binding subunit ClpA
F. prausnitzii	FAEPRAA2165_RS14555	1.58013035513449	0.00322372823648282	0.0357159100432655	[M] Cell wall/membrane/envelope biogenesis	COG1209	KO:K00973	dTDP-glucose pyrophosphorylase
F. prausnitzii	FAEPRAA2165_RS14560	1.7854445188871	0.000574315470459162	0.00912012967089149	[M] Cell wall/membrane/envelope biogenesis	COG1091	KO:K00067	dTDP-4-dehydrorhamnose reductase
F. prausnitzii	FAEPRAA2165_RS14565	1.60736354531578	0.00205385678836233	0.0250886506147645	[M] Cell wall/membrane/envelope biogenesis	COG1088	KO:K01710	dTDP-D-glucose 4,6-dehydratase
F. prausnitzii	FAEPRAA2165_RS14585	-2.34258292755873	5.70164495691452e-06	0.000178701556412768				
F. prausnitzii	FAEPRAA2165_RS14600	1.13045112373573	0.000184636999584087	0.00366504444174412				
F. prausnitzii	FAEPRAA2165_RS14925	1.90643170215464	2.7508404679803e-08	1.19136399904165e-06				
F. prausnitzii	FAEPRAA2165_RS14960	1.37698861970317	0.00261843704017003	0.0305741030866913				
F. prausnitzii	FAEPRAA2165_RS15270	0.994359640716234	0.00330284684417234	0.0361263298790592				
F. prausnitzii	FAEPRAA2165_RS15300	2.73605697850817	5.20960331079099e-06	0.000167692906571678				
F. prausnitzii	FAEPRAA2165_RS15465	-1.40110511344038	0.00448109034236589	0.0454210944490023				
F. prausnitzii	FAEPRAA2165_RS15485	2.27676014057597	3.83301496683674e-06	0.000130432023585787				
